zone_id,area_type,hour,day_of_week,month,temperature,humidity,weather_condition,traffic_density,pedestrian_density,light_intensity,lamp_age,maintenance_score,energy_consumption_kwh
3,1,12,1,10,27.047504177749435,81.4733511147744,0,56.161615979145495,1.367765110464414,80.95850808670365,2.836699647844678,84.8449041164724,66.03063430719344
1,1,22,4,9,27.578338868707995,48.53165395418779,0,71.48559742004092,35.51332153157907,55.1701721844874,2.145363837275016,71.01379400553776,60.3990788111686
4,1,0,5,11,22.898395559640917,69.53132425361053,1,72.81044923677423,28.102792627020246,63.51886677441761,0.08808253570553648,60.705393162093856,63.585482245385705
2,2,16,5,3,33.231006227439195,63.98662110519759,1,66.65384552976889,26.23158501655346,78.7560510880563,1.179877885597257,82.1082306465151,67.62615308417983
4,1,2,3,5,36.86867683722437,58.30537856345246,0,87.0810424775618,22.252978249888578,66.18924095846242,1.423959945333571,83.13791023410786,63.31755408413898
2,1,14,5,8,38.467982549446575,59.74916835891234,0,87.01054583441044,70.9123840815229,55.032763535867694,0.5592997317316123,77.06276018846144,62.91659080679075
2,0,3,2,6,35.12733441998816,73.93427484553726,1,57.89365594070033,8.475947327532186,60.06677121269948,3.157684548713302,62.891449302012674,52.84963161816263
4,2,3,4,4,36.264504932664984,35.26637484740643,2,42.985636911121226,74.16088339433384,60.49288701539058,1.211989381259445,95.73371811216765,58.3301522785828
5,1,17,1,8,28.763632515499886,70.09083971747431,0,64.15702955650998,69.34258420162735,97.55943427049283,1.3880974980969418,84.45723228911555,77.73411373366467
2,2,16,6,11,35.647205660670366,83.74872608391472,0,81.82120013704632,25.080413250089638,87.91678095540706,4.491192991000737,64.62853198275879,74.5227118796794
2,1,18,5,3,22.587597728698807,33.46729182119185,0,0.5652104841184724,25.283378316516124,67.512926288764,2.335615463465697,80.43722306376591,42.613964222429324
4,1,10,4,3,24.96196905273036,38.43920035402,1,99.19970090148512,62.886058534450214,51.98925522048185,1.9606407348463617,79.89017263793886,59.7801267095978
2,1,19,5,4,22.922825345463608,72.99791620212189,3,18.289377232919925,76.21711054836778,88.66096661575935,3.619355191573586,62.416074751717076,68.97010019738673
2,0,2,0,9,26.684683386198138,56.236898894677054,0,47.02489856599762,87.64856130873655,49.43094829650241,4.54806898441456,84.27438814411789,56.922799299758296
4,0,7,1,5,22.13949040596591,54.2129172488213,0,87.20297348428667,85.21395638544757,52.627733028520204,0.12518168118721917,92.33305595686258,62.66593922526519
4,0,13,0,8,39.04028605636117,38.217998072654154,0,22.504039904419937,96.48829941638532,61.960803510409065,2.2411942327769823,89.96032216993913,50.44639584985637
1,2,0,1,6,22.821115700141704,60.406202443067286,3,47.67952239003832,58.13848953365112,92.8208917511194,3.0539067803897364,68.11877656656733,76.02993501485015
5,2,13,4,3,17.451113452773495,37.592718671782634,3,13.258218018117917,90.86555613403597,47.90720011804662,1.592815490629948,94.49170118216846,47.71244185632335
5,0,1,3,8,28.170429151260336,58.597227378632425,0,39.50763253881926,80.85132732604107,47.334051571271566,3.8620386106162083,73.70168662637404,48.79396426355735
2,2,22,5,12,16.427476961129408,75.8169179376994,0,17.71354547930025,89.46676243140136,69.63849929831596,4.857385351351369,97.86033513167766,58.29242442015313
5,1,3,5,9,17.763579157714513,45.49586147322981,2,36.3627748771157,1.1626601285366633,56.58463246562048,4.717136831251416,62.86991856902855,44.978885565500704
2,1,23,2,8,20.484734729906158,58.847170090783635,3,37.346421679272204,96.59029918658109,74.1236764988896,1.3299126968997093,79.4483475407937,63.84354477127786
1,1,18,6,4,26.60875624705354,89.52095816381015,2,99.31707895983327,47.35301628464783,67.0982010809934,1.13169139218743,83.88497508710196,72.01591661752215
4,0,5,0,11,25.831273307725695,71.19902540124224,0,99.48130293037723,79.81829895748429,66.09754638107302,4.787452655106105,69.90600393898418,67.5377061415315
4,2,0,5,6,34.99229655006978,80.48140627831191,0,11.478627866061242,12.720411933778086,46.718378229219596,2.2931424371573295,90.8552075488091,32.963647236022226
4,0,16,4,1,33.48686634710283,54.890856393632745,0,72.59687793283473,39.594109581397404,48.46298141499041,1.0414886154234586,85.07582719242868,47.73756469733205
5,2,7,3,4,25.657957349767532,76.07165538755132,0,5.174547966910115,27.146066302099094,89.264714646811,3.534984818152091,60.724377491518226,56.5218773031187
1,1,18,6,8,23.342605189390746,32.43055037647931,1,3.0192015337188627,29.1658770500937,93.15296425430466,1.422101619518958,84.33474362784943,56.57104780374974
5,0,20,4,1,22.911719601537463,37.3746709525347,1,10.53338942449643,12.325561995088174,54.08101197311501,1.3362348753552618,79.65912937673785,37.57959502234672
5,2,0,0,3,34.34987718235023,42.18423557520373,1,96.5485657007934,80.5763832543007,46.807630091486146,4.396245215388924,67.8411680681403,55.88355633798559
1,2,4,2,1,16.301810155531744,54.11711547691317,2,94.08635478946974,0.9242314581078159,43.20500031607064,0.8123957668845172,99.82992908238118,47.784148408617085
1,1,15,5,9,15.320541237765145,80.7446926995458,3,19.392782028068044,31.25054569852025,76.4978568245138,0.32196473233118195,95.8864877931046,53.57965520704627
1,0,5,4,2,34.8886097981662,50.77596304727583,0,16.16723355537115,17.441054321641502,82.92119275001232,1.3459322008584362,71.70030780116254,51.75382348234335
1,0,7,6,9,26.928659399726232,69.27727161092777,3,24.0535086515947,58.90389406083405,62.368599352192334,3.034727064191019,81.64283683194465,52.96443205546999
4,0,12,1,4,18.272028463839398,72.558857688209,1,51.554699407514214,25.425240261454384,80.78055204943837,0.6154392670163528,72.66008559641163,63.93174342120505
3,1,15,3,2,20.889148364862532,65.17094124530048,0,56.97046320354099,25.899845452809966,82.77752893357157,2.357973361383969,91.01983006544313,61.34319943787423
3,0,2,6,4,38.31259882743456,51.43451809020817,0,22.159343043944734,48.833814399531875,96.12053688381431,3.136685552126599,97.2132573278582,68.3256162658333
1,1,18,4,12,36.48757439062245,64.62320050281267,2,75.66227880899451,65.26890393409258,43.89241827010643,4.24368496296587,74.35314427657534,58.592094476350155
3,1,11,3,11,32.744626255599314,50.53593556738477,3,30.955316940265078,12.130470456516363,51.53750339386479,1.1493479560112718,92.22336996574509,47.617551658752454
3,1,15,5,11,27.055630758433164,35.03242431312073,2,92.21313255294103,17.551145246549616,44.11155925581929,4.086731616913947,79.93630170852819,47.280230596829455
1,2,10,1,10,28.008090654784645,89.56823869116087,1,65.67227064567305,24.71747445945176,92.07963600016663,1.1745313056561928,75.8631424524631,74.5998026884667
3,0,9,2,6,39.38111338209897,37.630947217950656,3,43.63511943036117,97.37482141179605,87.55522960201412,3.3838327061982025,97.53687408395079,70.77817359062377
5,0,19,6,11,39.144261097107176,34.34090303016344,1,78.99120017028454,39.71524999429204,74.47852423731034,2.1533678574122757,80.41618754876126,62.64554085548756
2,1,3,2,7,20.381726144645857,82.71184495242935,2,81.79146260466648,59.899009063102646,45.01980460307099,0.5734062118933508,78.6964200102986,52.817927865941144
2,1,11,1,3,35.277614157632954,48.110079653573706,2,29.048160560894367,24.15428127159779,56.39874151922318,3.5713173141092436,86.89737607849372,44.641796162079864
1,0,22,3,3,19.93106665417542,69.01781844441047,0,33.97145438360843,49.045952515748795,57.86319088351102,1.088813092745089,70.44936804073137,50.86292396314265
4,1,1,5,12,20.338436947098785,49.74034377973397,3,93.59551537286033,7.411917438595806,73.64459176092502,0.8831171301229573,72.99171483153263,67.8934283715827
1,0,23,4,10,31.90232585411442,53.48725624766827,3,16.474103836327192,3.474214592232694,55.48263364220293,1.791614642946916,97.2818334495449,43.874115169674255
4,2,21,1,12,25.12502746468871,45.72677832100779,0,4.2150416962934205,46.87335268214602,44.37759183477729,3.2664512237974175,87.1411938174777,35.1781699504946
2,1,18,0,8,38.288610177663,50.58264034758061,3,45.405532260954914,39.86592875184121,83.84573811119796,1.169982393953139,93.06548591084022,63.20827408545905
1,0,4,3,5,17.22524337240022,54.64202403519259,1,80.1209900243629,13.688031969182768,57.94481269932468,0.9183076939094287,70.84447047741719,54.44922462005056
5,1,7,2,4,27.788141020237326,73.22496414554058,1,77.16681063107458,68.76014289207338,67.14245062139804,0.04976812856682167,81.75160759719489,64.50797040733005
3,0,6,6,7,37.963038261078026,60.69217165408751,2,91.95306289128325,99.29034908992645,47.65999809893832,2.3582154855086177,98.85585067957993,67.14620962628184
4,0,13,1,7,37.60284151198763,86.61391302941863,1,53.32006643690402,39.56468211967125,88.15289820367477,2.143227846575914,72.7481559611287,71.47636362945957
3,1,23,2,9,18.91323033539353,32.51282363032653,3,10.006467156653331,62.455863591739444,73.93191261544345,1.1693387181868813,66.41905905268167,59.962740750913305
3,2,22,3,9,24.16594250241141,60.18409935792169,0,58.86889743360161,96.29759423644857,94.09513757259177,0.26826082004845375,80.43544032898656,80.38221829213164
1,0,2,2,5,30.478035001167406,65.05348732990308,2,77.83956143532116,83.15349724468753,69.72829378392001,2.1462793729791847,75.51284354899505,67.81011591996582
3,0,17,1,12,18.984872119285054,85.21181916445644,0,9.33281202698264,46.355222330268575,96.48554030907277,3.9410255553581566,66.38308931146854,63.64229662922952
5,0,15,3,8,39.20055430114347,32.949511417285656,2,17.265740109758976,73.74894844599194,93.51209226287955,3.576410656635885,95.54205530813472,67.46990044774122
3,2,22,0,10,37.86873321819151,64.40997509611296,2,1.2290661155670901,12.813504025052403,74.58759138755403,4.303974449300851,99.6289564221511,47.98965715304004
1,2,18,1,1,19.173754475861728,81.21779571167743,0,59.36525794468104,51.210385546379925,96.0336062889918,0.04791343856577812,82.74328722759991,78.29415574899757
5,1,18,4,9,18.028886531524634,44.515663687154195,1,88.67343919459044,27.906027717993652,59.38532483767314,4.832096584022993,90.98707073493816,59.86797315982095
2,2,17,5,8,17.135212070206634,82.57754091143624,1,67.06633160020995,16.11636878961611,61.938529762252685,1.7070612631372417,94.36153478185199,53.95031168223841
3,1,19,1,6,37.73609160091578,31.14260455645751,1,98.2040087590982,42.62809062545349,42.72867707836222,4.951988980459824,88.03928024087307,58.01655204051262
1,1,15,3,3,19.84059524488652,73.94727774802378,1,6.3033652499761565,13.101455443361443,75.35205440583118,1.2630973030088732,61.766241964469245,53.791049891060915
2,2,7,6,3,25.40712321360887,85.98679327011918,0,90.30010851514962,69.89851081744855,83.315438195736,2.3576819378912237,66.3053692686727,75.91188144404728
2,1,0,5,8,26.221284141300075,69.43185969840374,3,81.40682873866807,45.62400440533355,86.41115141452619,1.7696383828765183,62.83956764605546,75.72742761458538
4,2,16,1,5,29.97527610533919,56.34175463882688,2,31.424152049950493,53.11446325646638,48.9889771627662,1.778803574971513,60.39518426568226,41.678810655902886
5,1,11,0,10,16.793383593685625,32.69286098836308,0,97.35265518372518,14.6375938668157,66.64954433875002,4.211410493741079,72.23985635028946,64.55371111251628
3,2,20,6,11,20.6689654350129,85.20682879935772,1,28.793774817141504,13.977166109349447,50.61179272563494,3.732094698686694,75.69423841926239,37.91217931463579
1,2,10,0,7,38.28725967297315,58.21777336149449,1,88.93047238282185,58.34154352601241,79.72764093125494,4.96075717615024,69.64118929343704,68.77597769973777
4,1,4,4,5,37.71025268171424,31.73980466015688,0,88.07485770741894,98.50097478294462,49.47678234530609,3.0675734135875627,62.584185923452836,63.33270869765869
5,0,11,6,8,34.532266185142305,71.38926427972572,2,75.76576166029724,9.625058323772562,94.2498210373645,2.3162830219725135,81.1945236334671,71.27392250706882
4,1,16,2,10,15.485031140455385,58.91023521457549,0,56.347047381285186,28.573142856578126,53.8380787396848,0.45036931473445563,70.93277279828567,53.47113475631191
5,2,5,6,10,23.17516921240255,37.46071904654465,0,12.000274961688806,86.94591165378876,57.48413597729469,4.9828070975692835,91.84148619454248,53.7975397526899
5,0,0,5,4,30.698968383572694,42.856308558615574,3,53.197173449649824,7.227201225523694,91.05437932905998,2.7576532646614145,60.32210486501125,63.28325621431583
3,1,4,6,2,21.879755294336892,33.86944082735078,0,35.67962556549345,87.58857213669513,67.50805660874343,3.502387348450709,93.70108205150441,61.89403901692916
5,1,13,3,3,37.73966737634443,64.45761238251441,3,79.22170331553518,52.428598337475115,41.439756748004385,2.033711935956557,98.19014715783828,51.95227885374017
4,1,4,3,8,30.847236545811047,67.32176875512056,2,75.81292064968449,40.82667739264259,69.67517507215874,2.7385785408961794,88.64540252614279,60.20403190690751
5,0,21,2,11,16.79766793291114,60.34453790132666,0,91.06125073726052,30.968056435145584,45.07260012280738,4.712888659464436,89.34576261050266,55.3612819171776
3,2,23,6,7,37.72513972089257,79.0261279801569,0,1.4830162431707872,29.71171581278419,99.12068312123864,0.8320971896580137,97.34249246410933,63.922784421596624
3,1,0,0,2,38.94416645440556,81.66052927848082,1,80.91032168230461,30.580258244947878,75.28669422733614,1.461862921651273,68.36285141201397,67.03985594863161
4,1,17,0,6,16.942810459793137,66.9374638009876,0,93.84620531246688,88.48030809601958,55.39195705665871,0.7602986388901617,99.78262272834306,69.57796244602126
2,1,15,1,9,28.30900587153287,30.765388782445832,1,78.93004491081501,72.37952301747855,73.82306077285706,3.9610795190238735,90.93924813514167,70.14628863137955
2,1,8,4,4,22.58410705535426,71.71377934486414,1,13.01944598703667,66.97230078311506,44.61202620290529,0.3102263021091478,89.06282833311175,46.51228353167361
5,1,18,5,9,24.820976912035057,55.07995301522109,1,8.127910484088774,79.87491489520008,87.99347825612902,0.40815824925669153,74.44362315981171,63.70210085288338
1,2,21,4,2,19.491280448883547,63.93344899358322,2,2.084523980770081,25.7114663004145,95.51968323184983,1.4924705639368434,81.83109941622442,56.90641342513405
5,2,4,6,2,29.451802550310312,68.94483612113306,3,62.8745225828071,61.804281208175574,92.46666329236957,2.5709409046050564,86.15671153093388,74.69337679431408
4,1,1,4,9,38.94948383122227,51.014196859624604,1,62.96726518598873,46.006623895795094,60.50545613791377,2.0313740027979326,84.81371445268863,54.270131121284855
4,0,14,1,12,27.576815006790227,85.02591031030767,0,98.69137142182123,78.24416352001934,59.54608717860211,0.22408155335403634,88.19938553910323,68.3070690778415
4,2,6,4,7,17.072864534862028,38.03849200498687,0,39.804317410409574,30.925611047328548,42.105256672978,4.787457789354757,63.29526956313642,44.03737467523978
4,0,3,2,7,30.50003333693521,70.29070843686225,1,33.19062848974967,64.31786168698957,79.084021522055,4.764347601790418,74.22593731326788,62.29627541474732
4,2,0,1,1,23.505574861281424,30.261574797394825,1,62.44249271843925,88.22124118173134,72.0942870513877,1.3967816162037994,77.36000066381908,63.334795864386315
3,1,12,2,11,36.39812973978245,85.47906632431085,0,82.5608672507594,40.21504761949287,67.56078227964048,3.6576280763429074,70.42517191499866,64.00048333775693
2,2,19,6,6,25.866953707911755,36.75024799428549,1,93.67739495230019,6.662208736746145,94.45785720008243,2.892877056916119,66.90509081076895,72.44517061151987
4,1,21,1,7,19.82099022355614,35.69305380885448,3,80.31241661790386,51.60508223417928,50.072734064970774,1.1873834750281205,65.55709919651451,58.08061813454943
1,2,6,6,11,19.777640567278624,49.980457983134656,3,42.66739806158048,34.59724878070259,40.57997600141094,1.3108577587080772,74.6553356902634,45.1868747397427
1,1,14,6,6,34.21910451802901,52.413977162344835,2,63.491423531206415,67.22253805471749,44.398987127245924,2.455765871552252,79.73766802250263,56.24383534760639
1,1,22,4,6,21.639689957684,42.85800433937272,1,85.6299326716117,95.10329247486061,53.40228626964213,2.0961847074868007,62.51905760586643,59.82547998791403
1,1,13,2,2,34.18083485398057,65.10729965562749,2,49.060968831173945,48.5608317996847,41.997132955807416,1.4561466411563213,97.85832378362198,45.99104677944001
3,1,22,6,6,20.147182769164985,56.57484588251781,2,21.66866437053927,46.61902301555338,70.17062263858813,4.037557981525745,90.60973291443034,54.75632017031144
1,0,18,2,4,23.042159217532735,32.050535342465245,2,16.972343974787297,65.45848001914602,58.845427314014685,2.4073145881869245,89.23407092741866,53.5877957916892
4,1,21,2,9,26.637174310992485,49.179123735318036,1,0.01577445780567288,10.349750359356769,50.828980484087964,3.2742403119456394,66.91442099954908,37.72538657550594
5,0,23,1,12,38.57989624233627,78.62597481439023,2,71.82379949812842,25.350618892501465,85.00504449691974,0.9463675008393774,84.15203072048756,65.8574404937889
1,0,19,3,1,38.293285618845616,71.38209209171211,3,11.10972088459905,91.89793255003985,52.267079573951804,2.6675383125824337,81.1889978723467,46.90879045853159
3,1,23,4,8,20.171796885557196,73.49225121479283,2,24.383909969594043,66.99426133637662,81.2563060596276,1.5898802472331075,99.29875383146775,63.75198644243278
3,0,17,6,5,23.95547603107682,71.88701544501141,3,29.787633152279337,1.3444043983416254,60.95589435085834,2.6320680519743913,89.90687080320632,48.572758566412176
1,2,9,2,1,18.734984711344307,48.658381282982,3,56.037986013676836,20.462547255901985,70.70966563975327,3.9041291670546405,83.03047534864925,62.239424734107935
5,1,8,5,4,27.749626982837427,35.979835324606555,1,39.795727729576925,68.2837266028899,96.03202239107918,3.8445660504563084,94.03250665880489,69.60860060018794
1,0,7,3,1,26.514563767366667,46.34803104198576,2,67.46739920231619,76.43992025625742,42.24109808894877,1.7711033901713797,66.20377083442838,56.773442378118354
3,1,9,6,6,37.51900406126831,79.90711801110956,1,5.5638659328702715,83.98595726740419,70.01587044864772,3.4713855853981954,60.608661187639086,50.110698257794255
2,1,16,5,2,38.25013444477682,88.82824786698427,3,12.393919426443944,29.217680338204488,91.2653776196571,4.706449751971385,87.60933333658093,65.87086207462681
4,1,1,4,5,24.589184775182304,59.63082088449368,0,49.921150353326674,93.10285962775626,75.27845490222091,3.128346649624532,63.9324584094895,70.5114144132155
3,0,5,4,7,27.293448575474734,30.582021295382532,2,33.69647878468298,55.29468935778924,56.612231017909394,0.7420506169131857,64.61734559934037,52.17760802929193
1,2,4,2,2,37.40590622865333,38.40268872805375,1,29.58133627513597,69.65390223878929,63.860868108702064,3.398543146395476,89.78722905698122,57.16204653590137
4,2,8,2,6,35.167695193626535,49.32483451897595,0,6.702807903752273,59.673886277990796,80.81593772371447,0.5245219317465566,70.82139376535956,53.44283912959473
1,0,4,6,6,15.091407783616232,64.71512091557699,2,89.57191747480014,12.274005467462047,93.44871365882818,4.360552043965136,85.14524862275572,71.28093950006486
1,1,17,1,5,23.001489104589563,34.50561874831884,2,69.18185861250508,96.31146593848798,42.4639824247967,2.5833024790097014,96.69627704370994,50.71716749426182
2,0,19,3,5,25.544356048403145,86.6014379225929,1,12.161815681964939,12.287557989415266,44.292329313422584,1.9257036815578976,72.65898126551433,31.680881738687184
4,0,8,6,3,20.74290709208079,51.90502039706404,0,6.504595773714062,25.48819564111836,59.50309141657525,0.2850329732484619,68.68576631359676,44.075096761836626
4,0,16,3,10,19.98929039739847,84.75505307548937,1,97.48725334312431,81.36278802229802,53.96678106624874,1.9039186729605484,64.26251534964207,61.77155987509693
2,1,16,2,10,15.944612664891991,76.8313081654213,2,68.1172550439505,61.859696150110146,55.89585317334436,4.516033339578947,65.21849445678905,61.359403582540565
3,0,11,4,11,31.084243126744013,75.32623635093486,2,41.74560710937415,83.8149165376357,53.27619991755286,0.1049149814315159,62.48890781515371,52.82619926509555
1,1,6,2,12,21.562757262079142,66.40317478693392,3,70.17310407557848,51.57361883740449,51.749502931309465,2.3732407889090243,63.505695153189606,57.021838929093626
5,0,2,4,2,16.308679460782827,67.60702902311067,2,75.63317864801591,37.699323536663485,47.837438012157506,4.655790455553111,77.28018355236615,54.344018019049884
1,2,9,6,7,20.77448276320159,68.2801941129749,2,77.99622023887794,92.18454995477849,96.03724790771429,1.9742049988251054,72.8346018009588,81.03485338640769
